tau,agent,estimate
8.111308307896872,A4,0.4432688681565831
8.111308307896872,A4,0.4308686745271547
8.111308307896872,A5,0.37673034383333026
8.111308307896872,A5,0.37347941427534864
8.111308307896872,A5,0.38513276436178895
8.111308307896872,A5,0.3739812312704181
8.111308307896872,A5,0.37365840490232316
8.111308307896872,A5,0.37390537014574804
8.111308307896872,A5,0.38022311728555697
8.111308307896872,A5,0.38257347973322
8.111308307896872,A5,0.3790912749984848
8.111308307896872,A5,0.3766871425191211
8.111308307896872,A5,0.3777048796396594
8.111308307896872,A5,0.3763697549257101
8.111308307896872,A5,0.388735824348032
8.111308307896872,A5,0.380791147986582
8.111308307896872,A5,0.38111732421729533
8.111308307896872,A5,0.3814101173259641
8.111308307896872,A5,0.3796656222085785
8.111308307896872,A5,0.37894179347795115
8.111308307896872,A5,0.3761992248513393
8.111308307896872,A5,0.38125188455451686
8.111308307896872,A5,0.3755079198845521
8.111308307896872,A5,0.3854075302657822
8.111308307896872,A5,0.3797695544263884
8.111308307896872,A5,0.3844200802691526
8.111308307896872,A5,0.38152905181502245
8.111308307896872,A5,0.38313842391522984
8.111308307896872,A5,0.3833517047785212
8.111308307896872,A5,0.3873119546747463
8.111308307896872,A5,0.3775544884057016
8.111308307896872,A5,0.385008793213288
8.111308307896872,A5,0.37988168921072546
8.111308307896872,A5,0.37370244656239776
8.111308307896872,A5,0.36855143834308557
8.111308307896872,A5,0.3836134021531044
8.111308307896872,A5,0.38027871230152976
8.111308307896872,A5,0.38320946492904695
8.111308307896872,A5,0.38350989141624875
8.111308307896872,A5,0.37774403962640113
8.111308307896872,A5,0.37716165800159535
8.111308307896872,A5,0.3801722315730247
8.111308307896872,A6,0.32611753220764444
8.111308307896872,A6,0.32926205892715343
8.111308307896872,A6,0.3246170004899185
8.111308307896872,A6,0.3187903318793889
8.111308307896872,A6,0.3283412192921828
8.111308307896872,A6,0.3297912736283096
8.111308307896872,A6,0.32095564385322606
8.111308307896872,A6,0.33275867385396185
8.111308307896872,A6,0.3214627335581874
8.111308307896872,A6,0.3276655173457661
8.111308307896872,A6,0.32432135508677284
8.111308307896872,A6,0.32834002303860416
8.111308307896872,A6,0.3237806380661587
8.111308307896872,A6,0.32614632707494434
8.111308307896872,A6,0.32722585120011705
8.111308307896872,A6,0.3289640305446975
8.111308307896872,A6,0.3229981247293284
8.111308307896872,A6,0.3365084126764706
8.111308307896872,A6,0.3318330816928597
8.111308307896872,A6,0.31750350051912246
8.111308307896872,A6,0.33350457185504384
8.111308307896872,A6,0.3280617109378817
8.111308307896872,A6,0.3269914580641711
8.111308307896872,A6,0.32962403789327216
8.111308307896872,A6,0.32917609758595817
8.111308307896872,A6,0.31819138035146716
8.111308307896872,A6,0.3261627284656912
8.111308307896872,A6,0.32741929637838485
8.111308307896872,A6,0.32176075822524935
8.111308307896872,A6,0.32578383897089486
8.111308307896872,A6,0.3269031665074633
8.111308307896872,A6,0.33189647560023683
8.111308307896872,A6,0.3228295271295142
8.111308307896872,A6,0.3296223014236982
8.111308307896872,A6,0.3307778255835103
8.111308307896872,A6,0.32612216445111414
8.111308307896872,A6,0.3213135362708865
8.111308307896872,A6,0.3278586670328512
8.111308307896872,A6,0.3205726052179714
8.111308307896872,A6,0.3336970544427096
18.73817422860385,A1,0.6551555866409978
18.73817422860385,A1,0.6641599216724864
18.73817422860385,A1,0.6618827300573148
18.73817422860385,A1,0.6707507446055727
18.73817422860385,A1,0.6838748277617313
18.73817422860385,A1,0.6722980732266187
18.73817422860385,A1,0.6698849947700548
18.73817422860385,A1,0.6752997521757846
18.73817422860385,A1,0.6701888277618575
18.73817422860385,A1,0.6743970671117974
18.73817422860385,A1,0.6669699090016276
18.73817422860385,A1,0.6627002180839244
18.73817422860385,A1,0.6667040208091461
18.73817422860385,A1,0.6651241778635941
18.73817422860385,A1,0.6670684930144175
18.73817422860385,A1,0.6610651745572751
18.73817422860385,A1,0.6756711269794444
18.73817422860385,A1,0.6709458684224242
18.73817422860385,A1,0.6655071750099462
18.73817422860385,A1,0.6637380319737646
18.73817422860385,A1,0.6765250619761769
18.73817422860385,A1,0.673451766882004
18.73817422860385,A1,0.6757073292032701
18.73817422860385,A1,0.6687837522336609
18.73817422860385,A1,0.6654082066619211
18.73817422860385,A1,0.665230678569789
18.73817422860385,A1,0.669025036998814
18.73817422860385,A1,0.6657489087184291
18.73817422860385,A1,0.6711729269941848
18.73817422860385,A1,0.6755823728757062
18.73817422860385,A1,0.6747883931569032
18.73817422860385,A1,0.6700019533270858
18.73817422860385,A1,0.6680611422720879
18.73817422860385,A1,0.6720141664226457
18.73817422860385,A1,0.6728368986270732
18.73817422860385,A1,0.6774006708292748
18.73817422860385,A1,0.6694411075865393
18.73817422860385,A1,0.677782536800313
18.73817422860385,A1,0.672961439227352
18.73817422860385,A1,0.6714270345079587
18.73817422860385,A2,0.6599188244090614
18.73817422860385,A2,0.6593508662269073
18.73817422860385,A2,0.6523966836255859
18.73817422860385,A2,0.6453339443159299
18.73817422860385,A2,0.6438416528200195
18.73817422860385,A2,0.6395629052211731
18.73817422860385,A2,0.645550120710811
18.73817422860385,A2,0.6435067945116761
18.73817422860385,A2,0.6525619419705413
18.73817422860385,A2,0.6433079112480706
18.73817422860385,A2,0.6482421616693615
18.73817422860385,A2,0.6538730059065383
18.73817422860385,A2,0.6535534311989498
18.73817422860385,A2,0.6562039454606999
18.73817422860385,A2,0.6581146330228368
18.73817422860385,A2,0.6566028604415783
18.73817422860385,A2,0.647143331991688
18.73817422860385,A2,0.6462905427047189
18.73817422860385,A2,0.6543581714236463
18.73817422860385,A2,0.6525733025183005
18.73817422860385,A2,0.6473100515286819
18.73817422860385,A2,0.661161794305792
18.73817422860385,A2,0.6639945760057928
18.73817422860385,A2,0.6559835010316142
18.73817422860385,A2,0.650343636943821
18.73817422860385,A2,0.6626240760019892
18.73817422860385,A2,0.6493669975006172
18.73817422860385,A2,0.6509206521584965
18.73817422860385,A2,0.6547997075057005
18.73817422860385,A2,0.6599763125904287
18.73817422860385,A2,0.651613073680972
18.73817422860385,A2,0.6526877687952105
18.73817422860385,A2,0.64380686534585
18.73817422860385,A2,0.6464933799599599
18.73817422860385,A2,0.6548635213742106
18.73817422860385,A2,0.6447435750695786
18.73817422860385,A2,0.6483892670775055
18.73817422860385,A2,0.6400352470857817
18.73817422860385,A2,0.655373702174438
18.73817422860385,A2,0.6587739645070586
18.73817422860385,A3,0.4602068288928467
18.73817422860385,A3,0.456098688331935
18.73817422860385,A3,0.4645185982494702
18.73817422860385,A3,0.4708434000669223
18.73817422860385,A3,0.46112690130710504
18.73817422860385,A3,0.4715044665357957
18.73817422860385,A3,0.463462635688486
18.73817422860385,A3,0.4675681224182747
18.73817422860385,A3,0.45999079997319064
18.73817422860385,A3,0.47335888612440286
18.73817422860385,A3,0.47680203155358586
18.73817422860385,A3,0.4642778565232525
18.73817422860385,A3,0.46360264913126303
18.73817422860385,A3,0.4737388366046507
18.73817422860385,A3,0.4640285779028262
18.73817422860385,A3,0.4703532713541668
18.73817422860385,A3,0.4731590495958512
18.73817422860385,A3,0.4572237369799623
18.73817422860385,A3,0.46950683733799076
18.73817422860385,A3,0.46107802149180516
18.73817422860385,A3,0.4678572177576233
18.73817422860385,A3,0.46411321985676185
18.73817422860385,A3,0.46537234110631703
18.73817422860385,A3,0.46919271297131665
18.73817422860385,A3,0.4651562725791865
18.73817422860385,A3,0.4645620168680621
18.73817422860385,A3,0.46123144518002107
18.73817422860385,A3,0.4687164478443739
18.73817422860385,A3,0.46142266513115576
18.73817422860385,A3,0.45980963614019266
18.73817422860385,A3,0.46848274851863403
18.73817422860385,A3,0.4546287797162503
18.73817422860385,A3,0.4681459373223004
18.73817422860385,A3,0.4661547049826519
18.73817422860385,A3,0.46194596163967816
18.73817422860385,A3,0.46613967334140594
18.73817422860385,A3,0.46498832643508603
18.73817422860385,A3,0.4715492237456357
18.73817422860385,A3,0.45924383387235335
18.73817422860385,A3,0.4586211874356653
18.73817422860385,A4,0.44815128445910835
18.73817422860385,A4,0.4501403897799446
18.73817422860385,A4,0.44803735435272257
18.73817422860385,A4,0.4423432905821231
18.73817422860385,A4,0.43226822787507047
18.73817422860385,A4,0.44709097629194006
18.73817422860385,A4,0.4474493672679377
18.73817422860385,A4,0.4455777046908486
18.73817422860385,A4,0.44559470425534153
18.73817422860385,A4,0.4481344655279563
18.73817422860385,A4,0.4430321894030504
18.73817422860385,A4,0.4439069655603348
18.73817422860385,A4,0.43987094896577483
18.73817422860385,A4,0.4358428408391336
18.73817422860385,A4,0.43207157056382806
18.73817422860385,A4,0.4405270617157099
18.73817422860385,A4,0.4402269717143981
18.73817422860385,A4,0.44795895266193975
18.73817422860385,A4,0.4403253393175239
18.73817422860385,A4,0.4383206063185018
18.73817422860385,A4,0.4351491499032043
18.73817422860385,A4,0.4363187382292121
18.73817422860385,A4,0.4357305271374835
18.73817422860385,A4,0.44206530114477544
18.73817422860385,A4,0.4436043289522973
18.73817422860385,A4,0.4476295606981231
18.73817422860385,A4,0.44666323326442875
18.73817422860385,A4,0.44232529045613367
18.73817422860385,A4,0.44830860971474185
18.73817422860385,A4,0.43476828860613925
18.73817422860385,A4,0.4392557069246592
18.73817422860385,A4,0.4503696342095655
18.73817422860385,A4,0.44052516278175763
18.73817422860385,A4,0.4475283288217827
18.73817422860385,A4,0.44213280940467947
18.73817422860385,A4,0.44844308418954115
18.73817422860385,A4,0.44310430918668886
18.73817422860385,A4,0.44151642000539815
18.73817422860385,A4,0.43219096772527804
18.73817422860385,A4,0.4458161237517116
18.73817422860385,A5,0.39202876787712965
18.73817422860385,A5,0.3852121345449093
18.73817422860385,A5,0.38272303449021106
18.73817422860385,A5,0.3810843937198221
18.73817422860385,A5,0.3820693771689454
18.73817422860385,A5,0.38542665120069886
18.73817422860385,A5,0.38474303911921315
18.73817422860385,A5,0.3809171361992901
18.73817422860385,A5,0.38681479280694725
18.73817422860385,A5,0.3791458472397885
18.73817422860385,A5,0.38397687657408014
18.73817422860385,A5,0.38595946834191547
18.73817422860385,A5,0.3882061227751766
18.73817422860385,A5,0.3871609919344002
18.73817422860385,A5,0.38782052507100895
18.73817422860385,A5,0.38497699561498155
18.73817422860385,A5,0.3793650288002091
18.73817422860385,A5,0.38776365805953944
18.73817422860385,A5,0.3847079782326559
18.73817422860385,A5,0.3893294315131915
18.73817422860385,A5,0.39444649850772406
18.73817422860385,A5,0.38297634173626277
18.73817422860385,A5,0.3706572928571365
18.73817422860385,A5,0.37777947268040335
18.73817422860385,A5,0.38966213207676964
18.73817422860385,A5,0.38180902638938685
18.73817422860385,A5,0.3876778436849122
18.73817422860385,A5,0.3849850239788218
18.73817422860385,A5,0.38310992328299387
18.73817422860385,A5,0.38360237623410104
18.73817422860385,A5,0.3901012495084446
18.73817422860385,A5,0.37845108430138025
18.73817422860385,A5,0.3891586976951329
18.73817422860385,A5,0.3826757030242806
18.73817422860385,A5,0.3850271784051531
18.73817422860385,A5,0.3849218648362657
18.73817422860385,A5,0.38185738483830206
18.73817422860385,A5,0.3830477001657783
18.73817422860385,A5,0.39114042337131605
18.73817422860385,A5,0.38368686144196823
18.73817422860385,A6,0.3285459601193259
18.73817422860385,A6,0.3290452518422876
18.73817422860385,A6,0.33444885162316734
18.73817422860385,A6,0.33365147910809906
18.73817422860385,A6,0.3408262654655989
18.73817422860385,A6,0.32812417992224313
18.73817422860385,A6,0.3329170948419665
18.73817422860385,A6,0.3311377424025935
18.73817422860385,A6,0.3288561856305908
18.73817422860385,A6,0.3256630751464521
18.73817422860385,A6,0.32498408419676156
18.73817422860385,A6,0.33328973798250056
18.73817422860385,A6,0.33207007951816064
18.73817422860385,A6,0.32593645969598906
18.73817422860385,A6,0.3349034528235516
18.73817422860385,A6,0.3304818887147576
18.73817422860385,A6,0.32844174331687936
18.73817422860385,A6,0.3338244935698859
18.73817422860385,A6,0.32960175107670625
18.73817422860385,A6,0.33896785858290657
18.73817422860385,A6,0.3227192727250576
18.73817422860385,A6,0.325985391388433
18.73817422860385,A6,0.3325451860884696
18.73817422860385,A6,0.330202512336701
18.73817422860385,A6,0.3298326751844762
18.73817422860385,A6,0.3221518938711208
18.73817422860385,A6,0.3300426957696776
18.73817422860385,A6,0.33131092924221517
18.73817422860385,A6,0.3251934197696905
18.73817422860385,A6,0.3302682659519035
18.73817422860385,A6,0.3197660806088579
18.73817422860385,A6,0.3378680320489774
18.73817422860385,A6,0.33430944698133946
18.73817422860385,A6,0.3291409691871486
18.73817422860385,A6,0.32720088294767496
18.73817422860385,A6,0.3223583841324017
18.73817422860385,A6,0.3362268572743476
18.73817422860385,A6,0.33007612459556024
18.73817422860385,A6,0.33309688602773463
18.73817422860385,A6,0.32568208075410576
43.287612810830616,A1,0.6659153928539209
43.287612810830616,A1,0.6696376715055062
43.287612810830616,A1,0.6702205801988439
43.287612810830616,A1,0.6664342145747275
43.287612810830616,A1,0.6732375369495959
43.287612810830616,A1,0.6651156185355229
43.287612810830616,A1,0.6637658265737824
43.287612810830616,A1,0.6601432216261718
43.287612810830616,A1,0.6665563087672954
43.287612810830616,A1,0.6741987148288431
43.287612810830616,A1,0.6579619487076201
43.287612810830616,A1,0.6722160782783823
43.287612810830616,A1,0.6570747367344435
43.287612810830616,A1,0.6776625016807408
43.287612810830616,A1,0.6764669334594675
43.287612810830616,A1,0.6567843878168107
43.287612810830616,A1,0.6651273535075727
43.287612810830616,A1,0.6620944431442967
43.287612810830616,A1,0.6607438635565142
43.287612810830616,A1,0.6735443590828044
43.287612810830616,A1,0.6699456779183032
43.287612810830616,A1,0.6688555062990759
43.287612810830616,A1,0.6671244377998246
43.287612810830616,A1,0.6581391603649398
43.287612810830616,A1,0.6613635817176182
43.287612810830616,A1,0.6747069261863794
43.287612810830616,A1,0.673247018980612
43.287612810830616,A1,0.6701003093594932
43.287612810830616,A1,0.6630031535192455
43.287612810830616,A1,0.6724691981201174
43.287612810830616,A1,0.6723848426148641
43.287612810830616,A1,0.6599996282173405
43.287612810830616,A1,0.6753787007253335
43.287612810830616,A1,0.6710596604889535
43.287612810830616,A1,0.6662212450593747
43.287612810830616,A1,0.6742278343302455
43.287612810830616,A1,0.6734781572332998
43.287612810830616,A1,0.6659003586731935
43.287612810830616,A1,0.6670086695303429
43.287612810830616,A1,0.659090684241451
43.287612810830616,A2,0.6562570864823972
43.287612810830616,A2,0.6479606240147181
43.287612810830616,A2,0.6584312464753042
43.287612810830616,A2,0.6609021934826204
43.287612810830616,A2,0.6471738664162086
43.287612810830616,A2,0.6531538327614637
43.287612810830616,A2,0.660635956977997
43.287612810830616,A2,0.660847861009028
43.287612810830616,A2,0.65043833351414
43.287612810830616,A2,0.6577266704291815
43.287612810830616,A2,0.6656942224584774
43.287612810830616,A2,0.6590906474275604
43.287612810830616,A2,0.6583974692337011
43.287612810830616,A2,0.6531885068507396
43.287612810830616,A2,0.6436278116218435
43.287612810830616,A2,0.659613993823513
43.287612810830616,A2,0.6484023612657067
43.287612810830616,A2,0.6581291489574989
43.287612810830616,A2,0.6494611727736012
43.287612810830616,A2,0.6454020937078325
43.287612810830616,A2,0.6511904624827122
43.287612810830616,A2,0.6469737407507542
43.287612810830616,A2,0.6487522807429011
43.287612810830616,A2,0.6539121112779387
43.287612810830616,A2,0.6517745412733383
43.287612810830616,A2,0.6453455634170466
43.287612810830616,A2,0.649806310208398
43.287612810830616,A2,0.6455188502632271
43.287612810830616,A2,0.6560683763115979
43.287612810830616,A2,0.6529008368167114
43.287612810830616,A2,0.6507160289868918
43.287612810830616,A2,0.6636340794945673
43.287612810830616,A2,0.658796203619872
43.287612810830616,A2,0.6628735170548208
43.287612810830616,A2,0.6570904457343439
43.287612810830616,A2,0.650072928269242
43.287612810830616,A2,0.6522378904390433
43.287612810830616,A2,0.6484997085175424
43.287612810830616,A2,0.6425452029383607
43.287612810830616,A2,0.6495763889052029
43.287612810830616,A3,0.45503263386400805
43.287612810830616,A3,0.4666093941273422
43.287612810830616,A3,0.4664189542359054
43.287612810830616,A3,0.4704555848106173
43.287612810830616,A3,0.46425547876373463
43.287612810830616,A3,0.4677096563459352
43.287612810830616,A3,0.46329060923691906
43.287612810830616,A3,0.46031637917686274
43.287612810830616,A3,0.46889883925433545
43.287612810830616,A3,0.4614139052084604
43.287612810830616,A3,0.4626071065994994
43.287612810830616,A3,0.4565369769535031
43.287612810830616,A3,0.46839878325953593
43.287612810830616,A3,0.4658949047455237
43.287612810830616,A3,0.45995126102029926
43.287612810830616,A3,0.47734640801936773
43.287612810830616,A3,0.46896542764370375
43.287612810830616,A3,0.46889513222837015
43.287612810830616,A3,0.4662172726670022
43.287612810830616,A3,0.46597390164553665
43.287612810830616,A3,0.4730875668162077
43.287612810830616,A3,0.4665508445987427
43.287612810830616,A3,0.48005338069453335
43.287612810830616,A3,0.47502584535789133
43.287612810830616,A3,0.45604206378880036
43.287612810830616,A3,0.46891826741659903
43.287612810830616,A3,0.46403811102285597
43.287612810830616,A3,0.46872548390256796
43.287612810830616,A3,0.47096193064619185
43.287612810830616,A3,0.46344342350703277
43.287612810830616,A3,0.4691597214163079
43.287612810830616,A3,0.4581687369664524
43.287612810830616,A3,0.4689574572703037
43.287612810830616,A3,0.458891955368067
43.287612810830616,A3,0.4658899127094086
43.287612810830616,A3,0.4643409428516807
43.287612810830616,A3,0.4618835894887172
43.287612810830616,A3,0.4668076128116834
43.287612810830616,A3,0.47380485787379745
43.287612810830616,A3,0.47692055545901635
43.287612810830616,A4,0.4415754971760006
43.287612810830616,A4,0.4461662492478316
43.287612810830616,A4,0.43552147250654133
43.287612810830616,A4,0.4429690337447104
43.287612810830616,A4,0.44375176080878687
43.287612810830616,A4,0.44273856590475824
43.287612810830616,A4,0.4426665069585395
43.287612810830616,A4,0.4406453372203205
43.287612810830616,A4,0.4395580443846704
43.287612810830616,A4,0.44602637322000943
43.287612810830616,A4,0.43872419222216513
43.287612810830616,A4,0.4297565660828302
43.287612810830616,A4,0.4511864990691332
43.287612810830616,A4,0.43277182994471136
43.287612810830616,A4,0.4512494777433704
43.287612810830616,A4,0.4330313599359787
43.287612810830616,A4,0.4406027591506687
43.287612810830616,A4,0.445852973588004
43.287612810830616,A4,0.45519013726833957
43.287612810830616,A4,0.44344615129149706
43.287612810830616,A4,0.44076274874852395
43.287612810830616,A4,0.44014208562903673
43.287612810830616,A4,0.44077361315858876
43.287612810830616,A4,0.43898515312897546
43.287612810830616,A4,0.4492748726385676
43.287612810830616,A4,0.4441958060915132
43.287612810830616,A4,0.4363919193249623
43.287612810830616,A4,0.4422093130191062
43.287612810830616,A4,0.44806954920743636
43.287612810830616,A4,0.4411354482392561
43.287612810830616,A4,0.4396763263228393
43.287612810830616,A4,0.4430833786228516
43.287612810830616,A4,0.43820809579350833
43.287612810830616,A4,0.44759275591886116
43.287612810830616,A4,0.44985165666008603
43.287612810830616,A4,0.45083206346339716
43.287612810830616,A4,0.4354678337638588
43.287612810830616,A4,0.44363055125197337
43.287612810830616,A4,0.4426403276769678
43.287612810830616,A4,0.43547467811992424
43.287612810830616,A5,0.38572294622984626
43.287612810830616,A5,0.38321646913244745
43.287612810830616,A5,0.3890198659044808
43.287612810830616,A5,0.37152400455686746
43.287612810830616,A5,0.39096383784480543
43.287612810830616,A5,0.3848132328754445
43.287612810830616,A5,0.37918952635322795
43.287612810830616,A5,0.3918726329757651
43.287612810830616,A5,0.38743375949137104
43.287612810830616,A5,0.3785932942641484
43.287612810830616,A5,0.3859351849030985
43.287612810830616,A5,0.38647610092312107
43.287612810830616,A5,0.3809495691340738
43.287612810830616,A5,0.3868783992330979
43.287612810830616,A5,0.379593669648943
43.287612810830616,A5,0.38816536525793977
43.287612810830616,A5,0.3846618399534896
43.287612810830616,A5,0.3773692604336002
43.287612810830616,A5,0.3845108503079534
43.287612810830616,A5,0.3801080144084384
43.287612810830616,A5,0.38136366281099915
43.287612810830616,A5,0.3856564262237579
43.287612810830616,A5,0.3838691415408225
43.287612810830616,A5,0.3877891236597548
43.287612810830616,A5,0.38916916191958817
43.287612810830616,A5,0.38508037981660426
43.287612810830616,A5,0.3895329750556286
43.287612810830616,A5,0.38772669811329474
43.287612810830616,A5,0.3803026800366797
43.287612810830616,A5,0.38733698757214546
43.287612810830616,A5,0.38705751864972865
43.287612810830616,A5,0.386118444623645
43.287612810830616,A5,0.3796422857912257
43.287612810830616,A5,0.37949291998773393
43.287612810830616,A5,0.3787609124648487
43.287612810830616,A5,0.38438015813095094
43.287612810830616,A5,0.3843384290134316
43.287612810830616,A5,0.3846876109093242
43.287612810830616,A5,0.38090992451202293
43.287612810830616,A5,0.38964415654651297
43.287612810830616,A6,0.3395036957922971
43.287612810830616,A6,0.330416844370624
43.287612810830616,A6,0.3243951330773945
43.287612810830616,A6,0.33172222122892675
43.287612810830616,A6,0.32462477161533615
43.287612810830616,A6,0.33047634597534337
43.287612810830616,A6,0.334458826298001
43.287612810830616,A6,0.3301818203903186
43.287612810830616,A6,0.3311219669866553
43.287612810830616,A6,0.3260482944478267
43.287612810830616,A6,0.33308459750761
43.287612810830616,A6,0.3399308827330739
43.287612810830616,A6,0.3280001949675832
43.287612810830616,A6,0.32761110994365555
43.287612810830616,A6,0.3331180989045446
43.287612810830616,A6,0.3290657375448606
43.287612810830616,A6,0.33624751087732785
43.287612810830616,A6,0.33166629404669806
43.287612810830616,A6,0.3278839558250604
43.287612810830616,A6,0.3355327322623628
43.287612810830616,A6,0.32765713362172333
43.287612810830616,A6,0.33582864889710473
43.287612810830616,A6,0.32343439846179856
43.287612810830616,A6,0.3301558586089708
43.287612810830616,A6,0.33638303106055556
43.287612810830616,A6,0.3257603094703256
43.287612810830616,A6,0.33099091780601303
43.287612810830616,A6,0.32972659774078084
43.287612810830616,A6,0.32560156267731705
43.287612810830616,A6,0.3267213581432045
43.287612810830616,A6,0.32501281440783886
43.287612810830616,A6,0.3330029844736119
43.287612810830616,A6,0.323024509198225
43.287612810830616,A6,0.32409644358003287
43.287612810830616,A6,0.3261930797704085
43.287612810830616,A6,0.3201533253529522
43.287612810830616,A6,0.33660135246011696
43.287612810830616,A6,0.3344814102347544
43.287612810830616,A6,0.3370982698669792
43.287612810830616,A6,0.33330078912636024
100.0,A1,0.6640182148032576
100.0,A1,0.6708801905339906
100.0,A1,0.6620309604192925
100.0,A1,0.6720096565757607
100.0,A1,0.6671540610681852
100.0,A1,0.6661562383806616
100.0,A1,0.6669560965302923
100.0,A1,0.670933212930133
100.0,A1,0.6734408484290492
100.0,A1,0.6729550575033664
100.0,A1,0.6594835029154076
100.0,A1,0.6667624649451482
100.0,A1,0.6691717405663915
100.0,A1,0.6555567385102669
100.0,A1,0.6624333666122542
100.0,A1,0.6711106277355701
100.0,A1,0.6690540346072588
100.0,A1,0.6617728599099617
100.0,A1,0.6578282286412392
100.0,A1,0.661426793227801
100.0,A1,0.6785822692233758
100.0,A1,0.6648197797346379
100.0,A1,0.673253712452702
100.0,A1,0.6687163765838332
100.0,A1,0.6609516308289894
100.0,A1,0.6681702944498317
100.0,A1,0.6723636970371051
100.0,A1,0.6732762502937848
100.0,A1,0.6675255475128068
100.0,A1,0.6699267085678404
100.0,A1,0.6626267872509866
100.0,A1,0.6671804771959566
100.0,A1,0.6703601182167516
100.0,A1,0.6672108219472088
100.0,A1,0.6666261692731335
100.0,A1,0.6735196047718643
100.0,A1,0.6711315488030414
100.0,A1,0.68049101468912
100.0,A1,0.6607754415818013
100.0,A1,0.6737083459910317
100.0,A2,0.647694803527539
100.0,A2,0.6482555196078544
100.0,A2,0.6592016315076742
100.0,A2,0.6518370997002949
100.0,A2,0.6519385347309136
100.0,A2,0.6367779949983611
100.0,A2,0.6505086584098486
100.0,A2,0.6487898646910226
100.0,A2,0.6477971569583377
100.0,A2,0.6482302168092232
100.0,A2,0.6468580350326268
100.0,A2,0.6476280399393642
100.0,A2,0.6277542955824351
100.0,A2,0.6530289314827215
100.0,A2,0.6473784075344783
100.0,A2,0.6647404886483305
100.0,A2,0.6489512741796726
100.0,A2,0.6654149679287071
100.0,A2,0.6603745180098889
100.0,A2,0.6512066559860665
100.0,A2,0.6445424284978962
100.0,A2,0.6447863956114904
100.0,A2,0.653006599684972
100.0,A2,0.6541139841768402
100.0,A2,0.6456744148502293
100.0,A2,0.6452828420577991
100.0,A2,0.6350252909486911
100.0,A2,0.6532956157912525
100.0,A2,0.6514039060750101
100.0,A2,0.6512846108373511
100.0,A2,0.6630162087831711
100.0,A2,0.6459716329135097
100.0,A2,0.6522705629765486
100.0,A2,0.6469534201904645
100.0,A2,0.6508273766422088
100.0,A2,0.6479783952039071
100.0,A2,0.6434734928977563
100.0,A2,0.6543726780501582
100.0,A2,0.6512455640995036
100.0,A2,0.6490188748165103
100.0,A3,0.4708156919306115
100.0,A3,0.4762445241850393
100.0,A3,0.46264099000426273
100.0,A3,0.4605787822868882
100.0,A3,0.4692054954433102
100.0,A3,0.46655283829623884
100.0,A3,0.46413837077738357
100.0,A3,0.465538101965849
100.0,A3,0.46455039627576916
100.0,A3,0.4748087331880688
100.0,A3,0.47124576020346753
100.0,A3,0.45591569245100344
100.0,A3,0.47785143958494536
100.0,A3,0.46336179721449194
100.0,A3,0.4706430311403844
100.0,A3,0.45704535577182326
100.0,A3,0.4692630120006142
100.0,A3,0.45860588750127373
100.0,A3,0.46715565349020793
100.0,A3,0.4649910636733131
100.0,A3,0.4737631700988506
100.0,A3,0.4735028513875276
100.0,A3,0.4684673772539559
100.0,A3,0.46513928836075175
100.0,A3,0.4722272639186055
100.0,A3,0.46481561177691777
100.0,A3,0.4637762639108014
100.0,A3,0.45887603068168126
100.0,A3,0.46614160639907387
100.0,A3,0.46915936409761144
100.0,A3,0.4706875933900047
100.0,A3,0.4665422016332052
100.0,A3,0.46369860174033806
100.0,A3,0.47204308924973576
100.0,A3,0.47243717675688
100.0,A3,0.4669978401118773
100.0,A3,0.4672296503905884
100.0,A3,0.4520368032531673
100.0,A3,0.4729207316910325
100.0,A3,0.4684731483218943
100.0,A4,0.4440430652846662
100.0,A4,0.4397699565795022
100.0,A4,0.4427244135115264
100.0,A4,0.4493799344852512
100.0,A4,0.448682975474867
100.0,A4,0.45006948969956007
100.0,A4,0.44304878616700677
100.0,A4,0.4442861519471356
100.0,A4,0.43667627781997814
100.0,A4,0.43506693947628877
100.0,A4,0.445401681867591
100.0,A4,0.44509525907054964
100.0,A4,0.4466496613945523
100.0,A4,0.44699324987577976
100.0,A4,0.4443673230061443
100.0,A4,0.4377849200619959
100.0,A4,0.44405806807110576
100.0,A4,0.4443621645255841
100.0,A4,0.43446242671668517
100.0,A4,0.44346143202793403
100.0,A4,0.4334770920542107
100.0,A4,0.43703497998248614
100.0,A4,0.43343449204908796
100.0,A4,0.4447357399545377
100.0,A4,0.43926355769379605
100.0,A4,0.45679015243543597
100.0,A4,0.4464450852258733
100.0,A4,0.4404799051424564
100.0,A4,0.4420077432901451
100.0,A4,0.45054480363368665
100.0,A4,0.4378794750824666
100.0,A4,0.44522625367411744
100.0,A4,0.44045602237740344
100.0,A4,0.44209147239641733
100.0,A4,0.4376658027135875
100.0,A4,0.4406427563481371
100.0,A4,0.4416236823266281
100.0,A4,0.44653445194696206
100.0,A4,0.445532670647862
100.0,A4,0.4431373501066496
100.0,A5,0.3847545670955669
100.0,A5,0.3840189703567316
100.0,A5,0.38454993469583504
100.0,A5,0.3808712442452239
100.0,A5,0.3792508303486924
100.0,A5,0.3908144650643914
100.0,A5,0.3849227398126989
100.0,A5,0.3793842710809596
100.0,A5,0.39223447941400535
100.0,A5,0.3794793807436977
100.0,A5,0.38394989900256443
100.0,A5,0.3940074471507907
100.0,A5,0.3917360686755905
100.0,A5,0.3941713232377042
